"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.382330690E1,2.863207340E0,2.217445850E0,-5.480379581E0,6.568834199E0
2.383130710E1,2.675828695E0,1.629969597E0,-5.321657658E0,6.175508102E0
2.383930690E1,2.199478149E0,1.079338074E0,-5.167782307E0,5.719147557E0
2.384730573E1,1.772907615E0,7.478742599E-1,-4.865837574E0,5.232484364E0
2.385530518E1,1.520683289E0,4.248361588E-1,-4.548143387E0,4.814412913E0
2.386330682E1,1.282655597E0,-5.231571198E-2,-4.146538258E0,4.340705223E0
2.387130577E1,1.001417279E0,-4.969224930E-1,-3.952358484E0,4.107420860E0
2.387930608E1,8.153474331E-1,-1.119748116E0,-3.723756313E0,3.973032640E0
2.388730921E1,5.995362997E-1,-1.609895706E0,-3.466856003E0,3.869146999E0
2.389530854E1,3.048533201E-1,-2.192961693E0,-3.241578579E0,3.925537952E0
2.390330925E1,-1.225396395E-1,-2.889331818E0,-3.125332832E0,4.258046457E0
2.391131136E1,-9.344133139E-1,-3.670699120E0,-2.879485130E0,4.758003245E0
2.391931432E1,-1.754158378E0,-4.045205116E0,-2.183319092E0,4.920125842E0
2.392731471E1,-2.737017155E0,-4.152308464E0,-1.112145901E0,5.096057004E0
2.393531221E1,-3.705249786E0,-3.805155754E0,4.917916059E-1,5.333849011E0
2.394331120E1,-4.232685566E0,-3.017338753E0,1.832329988E0,5.511569054E0
2.395130925E1,-4.322098732E0,-1.772081375E0,3.024493456E0,5.564923226E0
2.395931104E1,-4.041056633E0,-6.077785492E-1,3.490329742E0,5.374191584E0
2.396731143E1,-3.579934359E0,5.018749237E-1,3.520272493E0,5.045802897E0
2.397531124E1,-3.104997635E0,1.020695686E0,3.417988300E0,4.729214947E0
2.398331221E1,-2.726951599E0,1.234872818E0,3.043422461E0,4.268910420E0
2.399131554E1,-2.547843695E0,1.426345825E0,2.577485561E0,3.894791615E0
2.399931968E1,-2.337352037E0,1.433864594E0,2.048554182E0,3.422828721E0
2.400732218E1,-2.194090128E0,1.327515602E0,1.724345922E0,3.090258569E0
2.401532292E1,-2.033519506E0,9.528694153E-1,1.521143913E0,2.712386497E0
2.402332565E1,-1.790833592E0,4.867687225E-1,1.413428903E0,2.332768743E0
2.403132866E1,-1.485418320E0,-2.333211899E-1,1.476785302E0,2.107558111E0
2.403933304E1,-1.152271032E0,-9.474744797E-1,1.676069260E0,2.243801369E0
2.404733667E1,-7.260816097E-1,-1.587892532E0,1.945366144E0,2.614009685E0
2.405533983E1,-4.065670967E-1,-1.839062691E0,2.073125601E0,2.800945937E0
2.406334417E1,-2.320849895E-1,-1.884953499E0,2.200368881E0,2.906636604E0
2.407134624E1,-3.615875244E-1,-1.764458656E0,2.246678352E0,2.879517930E0
2.407934929E1,-6.360889673E-1,-1.519681931E0,2.248200417E0,2.787193473E0
2.408735085E1,-9.974424839E-1,-1.163774490E0,2.250116348E0,2.722551405E0
2.409535182E1,-1.292712927E0,-9.694900513E-1,2.261386156E0,2.779367737E0
2.410335096E1,-1.651822805E0,-9.653892517E-1,2.156765461E0,2.883076871E0
2.411135132E1,-1.983462453E0,-1.099126816E0,2.062192202E0,3.065100281E0
2.411935253E1,-2.296521902E0,-1.304839134E0,1.976474404E0,3.298949694E0
2.412735284E1,-2.485532761E0,-1.507021904E0,1.945809126E0,3.497879540E0
2.413535276E1,-2.603019238E0,-1.750359535E0,1.974296331E0,3.706388223E0
2.414335159E1,-2.619426727E0,-1.944293022E0,2.187725067E0,3.927825442E0
2.415135046E1,-2.477099419E0,-2.121300697E0,2.564148426E0,4.148589559E0
2.415934882E1,-2.171037197E0,-2.333870888E0,2.968990803E0,4.356060401E0
2.416734753E1,-1.731314659E0,-2.533521652E0,3.476093292E0,4.636745301E0
2.417534538E1,-1.332234740E0,-2.657106400E0,3.933517933E0,4.930276579E0
2.418334093E1,-9.503227472E-1,-2.732399940E0,4.367428303E0,5.238659441E0
2.419133862E1,-6.731529236E-1,-2.733383179E0,4.690958500E0,5.470796113E0
2.419933858E1,-4.827852249E-1,-2.716327667E0,5.039716244E0,5.745455368E0
2.420733753E1,-4.410717487E-1,-2.805008888E0,5.355257511E0,6.061468647E0
2.421533632E1,-4.637391567E-1,-2.937975883E0,5.612854958E0,6.352235596E0
2.422333721E1,-5.428957939E-1,-3.257153511E0,5.863713264E0,6.729555564E0
2.423133792E1,-4.803893566E-1,-3.451574326E0,6.153102875E0,7.071408222E0
2.423933768E1,-2.136027813E-1,-3.568976402E0,6.370908737E0,7.305593531E0
2.424734022E1,2.274608612E-2,-3.633411407E0,6.411756516E0,7.369723024E0
2.425533979E1,2.414317131E-1,-3.903563499E0,6.133641243E0,7.274452018E0
2.426334237E1,4.009790421E-1,-4.367375374E0,5.627203941E0,7.134435930E0
2.427134440E1,5.243360996E-1,-5.023563385E0,4.912901402E0,7.046113653E0
2.427934788E1,4.081141949E-1,-5.731738091E0,4.491126060E0,7.293119499E0
2.428735100E1,8.040452003E-2,-6.753252029E0,4.442274570E0,8.083729413E0
2.429535331E1,-3.687837124E-1,-7.608993530E0,4.918761253E0,9.067910246E0
2.430335725E1,-1.215430737E0,-8.197482109E0,6.357193947E0,1.044461104E1
2.431136171E1,-2.262502670E0,-8.291308403E0,8.021481514E0,1.175622725E1
2.431936487E1,-2.720840454E0,-7.496451378E0,8.246799469E0,1.147211652E1
2.432736753E1,-1.822693944E0,-6.026554108E0,6.688696861E0,9.185871397E0
2.433536882E1,-2.236371040E-1,-4.314105988E0,4.703027725E0,6.385921532E0
2.434337288E1,9.625198841E-1,-3.017649651E0,3.195181370E0,4.499093012E0
2.435137624E1,1.545861244E0,-2.012812614E0,1.666782975E0,3.036324603E0
2.435937780E1,1.497621059E0,-1.192686081E0,4.092359543E-2,1.914952654E0
2.436738030E1,9.110271931E-1,-7.168922424E-1,-1.401212335E0,1.818598647E0
2.437538389E1,-3.746914864E-2,-6.863985062E-1,-2.538465261E0,2.629895954E0
2.438338862E1,-3.588593006E-1,-9.007911682E-1,-3.130785227E0,3.277502229E0
2.439139253E1,-5.755658150E-1,-1.393646240E0,-3.531995296E0,3.840379750E0
2.439939589E1,-6.284613609E-1,-1.939302444E0,-3.612111568E0,4.147674968E0
2.440739620E1,-3.840045929E-1,-2.646482468E0,-3.751147509E0,4.606781589E0
2.441539925E1,1.343398094E-1,-3.165040016E0,-4.156752586E0,5.226290994E0
2.442340272E1,1.156105518E0,-3.681116104E0,-4.343727589E0,5.809919544E0
2.443140581E1,1.941021204E0,-4.117047310E0,-4.925785542E0,6.706787984E0
2.443940780E1,2.656063080E0,-4.537714005E0,-5.588303089E0,7.672981877E0
2.444741116E1,3.543486357E0,-4.808150291E0,-5.501616955E0,8.120492220E0
2.445541667E1,4.199289322E0,-4.879708290E0,-5.476830006E0,8.452292631E0
2.446341757E1,4.575920105E0,-4.685617447E0,-5.907177925E0,8.819796296E0
2.447141815E1,4.728931904E0,-3.728343010E0,-6.352454185E0,8.753114459E0
2.447942151E1,4.721063614E0,-2.239635468E0,-6.527810097E0,8.361621454E0
2.448742538E1,4.515187263E0,-5.187244415E-1,-6.487483025E0,7.921074868E0
2.449542886E1,3.790948391E0,7.330799103E-1,-6.393638611E0,7.469090342E0
2.450343042E1,3.208673239E0,1.771945477E0,-5.703286171E0,6.779590539E0
2.451143378E1,2.625293970E0,2.727801323E0,-4.985376835E0,6.259956124E0
2.451943667E1,2.386106014E0,3.365781784E0,-4.103445053E0,5.818956112E0
2.452744163E1,2.519501686E0,4.172612667E0,-2.989088535E0,5.717799882E0
2.453544671E1,2.383517504E0,4.590750694E0,-1.991540909E0,5.542777536E0
2.454345108E1,2.124317884E0,4.823914051E0,-6.454298496E-1,5.310315710E0
2.455145358E1,1.934529185E0,4.716498852E0,-6.667721272E-1,5.141240089E0
2.455945468E1,1.476333022E0,4.441629410E0,-1.365581632E0,4.875699355E0
2.456745530E1,1.142677426E0,4.180738449E0,-2.311707020E0,4.912054054E0
2.457545585E1,7.798255682E-1,3.927985668E0,-3.595079184E0,5.381616269E0
2.458345675E1,5.865523219E-1,3.757565022E0,-4.562424183E0,5.939617239E0
2.459145827E1,4.185320735E-1,3.532094002E0,-5.220206738E0,6.316756724E0
2.459945956E1,3.590752482E-1,3.377726555E0,-5.522670746E0,6.483661302E0
2.460745893E1,3.639787436E-1,3.202708244E0,-5.588750839E0,6.451663085E0
2.461545753E1,4.971055984E-1,3.152359962E0,-5.573332787E0,6.422345807E0
2.462345807E1,6.728693247E-1,3.245723724E0,-5.669169426E0,6.567111816E0
2.463145592E1,7.707499862E-1,3.343501091E0,-5.820227623E0,6.756338111E0
2.463945069E1,7.997965217E-1,3.458662510E0,-5.963163376E0,6.939837050E0
2.464744772E1,7.925453782E-1,3.510838985E0,-6.052278996E0,7.041604902E0
2.465544358E1,7.973299623E-1,3.572082996E0,-6.053720474E0,7.074110798E0
2.466344350E1,7.895969152E-1,3.656604290E0,-5.943829536E0,7.023056869E0
2.467144491E1,8.552080393E-1,3.720013142E0,-5.668162346E0,6.833589316E0
2.467944245E1,1.011818886E0,3.738764286E0,-4.933138847E0,6.272000856E0
2.468744030E1,1.175413132E0,3.646011829E0,-3.934827089E0,5.491617477E0
2.469543987E1,1.260605574E0,3.442824364E0,-2.575667620E0,4.480650589E0
2.470344093E1,1.355055571E0,3.219546318E0,-1.388778925E0,3.759037243E0
2.471144233E1,1.417945385E0,2.910417080E0,-7.384610176E-2,3.238294295E0
2.471944237E1,1.406265020E0,2.567334652E0,1.147582531E0,3.144158741E0
2.472744194E1,1.175603628E0,1.915259838E0,2.854932070E0,3.633304455E0
2.473544093E1,7.368692160E-1,1.006329536E0,4.768092155E0,4.928526979E0
2.474343866E1,7.999384403E-2,-5.054445267E-1,6.844595909E0,6.863699173E0
2.475143757E1,-5.182757974E-1,-2.077436447E0,7.428627014E0,7.731031711E0
2.475943557E1,-1.413694739E0,-3.673910141E0,6.501726151E0,7.600565208E0
2.476743202E1,-2.208837509E0,-4.541538239E0,5.034047604E0,7.130649899E0
2.477542718E1,-2.846023321E0,-4.889668465E0,3.700325966E0,6.760260253E0
2.478342636E1,-3.351741552E0,-4.800935745E0,2.813086510E0,6.495891869E0
2.479142682E1,-3.323661804E0,-4.320884705E0,2.777807951E0,6.118250520E0
2.479942643E1,-3.139674664E0,-3.567816734E0,3.248074770E0,5.756462712E0
2.480742389E1,-3.205235481E0,-2.842777252E0,3.190235853E0,5.341584203E0
2.481542311E1,-3.199940920E0,-1.818130493E0,2.612698078E0,4.513470021E0
2.482342608E1,-3.104313374E0,-7.250013351E-1,2.069523096E0,3.800699186E0
2.483142753E1,-3.014346123E0,6.330280304E-1,1.922696590E0,3.630946049E0
2.483942800E1,-2.860947132E0,1.666221619E0,2.720711708E0,4.285275391E0
2.484742729E1,-2.309238434E0,2.643239975E0,2.406569004E0,4.255687263E0
2.485542557E1,-1.015304685E0,2.916586876E0,6.725158691E-1,3.160632880E0
2.486342409E1,1.444797993E0,2.401021481E0,-2.324444771E0,3.640795089E0
2.487142120E1,3.613048553E0,1.119955063E0,-4.041590691E0,5.535600645E0
2.487942065E1,5.570081234E0,-1.380978584E0,-5.301959991E0,7.813045920E0
2.488741577E1,7.444827080E0,-4.286607742E0,-7.404789925E0,1.134157705E1
2.489541085E1,9.761032104E0,-7.042694092E0,-7.472135544E0,1.416721911E1
2.490340534E1,1.106989098E1,-7.888715744E0,-2.767978191E0,1.387213126E1
2.491140026E1,1.136294842E1,-8.651491165E0,3.752202034E0,1.476631018E1
2.491939690E1,9.298109055E0,-8.269613266E0,8.504939079E0,1.507233639E1
2.492739436E1,6.644475937E0,-4.810319901E0,7.170821190E0,1.089536207E1
2.493539182E1,5.004812717E0,-2.677040100E-1,2.971365213E0,5.826562194E0
2.494339264E1,4.524004936E0,1.819303513E0,1.393815279E-1,4.878105487E0
2.495139374E1,4.102626801E0,3.022468567E0,-2.213852882E0,5.555898441E0
2.495939331E1,3.668210030E0,3.779356956E0,-3.624374390E0,6.393386704E0
2.496739561E1,3.247461319E0,4.315965176E0,-4.670986176E0,7.140845347E0
2.497539823E1,3.229516983E0,4.531895161E0,-5.410434723E0,7.761485527E0
2.498339960E1,3.355482340E0,4.297502995E0,-6.112053394E0,8.190542742E0
2.499140182E1,3.239630699E0,3.693581581E0,-6.567116261E0,8.201510101E0
2.499940155E1,2.770723581E0,2.849078178E0,-7.040759087E0,8.084951710E0
2.500740116E1,2.289589882E0,2.108614445E0,-7.502396584E0,8.122464601E0
2.501540315E1,1.562530041E0,1.237957001E0,-7.853566647E0,8.102625916E0
2.502340651E1,1.192166090E0,5.294151306E-1,-8.140909195E0,8.244752445E0
2.503140835E1,1.207211494E0,2.743253708E-1,-8.235072136E0,8.327606324E0
2.503940811E1,1.150735021E0,2.858304977E-1,-7.795570850E0,7.885227647E0
2.504740979E1,8.460279703E-1,6.642913818E-2,-7.073896885E0,7.124618818E0
2.505540960E1,2.696796656E-1,-3.164939880E-1,-6.353566170E0,6.367157815E0
2.506341225E1,-1.797828674E-1,-7.003831863E-1,-5.620301723E0,5.666625976E0
2.507141448E1,-4.351119995E-1,-1.147563934E0,-4.901760101E0,5.053066151E0
2.507941429E1,-5.850323439E-1,-1.519852638E0,-4.206048965E0,4.510328456E0
2.508741510E1,-8.083486557E-1,-2.128987312E0,-3.544382334E0,4.212915932E0
2.509541889E1,-1.330078363E0,-2.788352966E0,-3.111563683E0,4.384729099E0
2.510342120E1,-2.378258944E0,-3.691338539E0,-2.851991177E0,5.236024206E0
2.511142323E1,-4.371025085E0,-5.104232788E0,-5.434855223E-1,6.741990000E0
2.511942444E1,-6.808223248E0,-5.935652733E0,2.562082291E0,9.388724238E0
2.512742651E1,-7.672945023E0,-5.067797661E0,4.737682343E0,1.034419124E1
2.513542569E1,-7.305157661E0,-3.194337845E0,6.199416161E0,1.009959818E1
2.514342530E1,-6.493495941E0,-1.941413879E0,6.668510914E0,9.508081573E0
2.515142710E1,-5.098699570E0,-7.784271240E-1,6.678789139E0,8.438537222E0
2.515943014E1,-3.704071999E0,1.145420074E-1,5.920203686E0,6.984417007E0
2.516743436E1,-2.330009460E0,9.641866684E-1,4.442066669E0,5.107891572E0
2.517544018E1,-1.398060322E0,1.318525314E0,3.152281046E0,3.691877227E0
2.518344675E1,-7.558292150E-1,1.349510193E0,2.164328575E0,2.660220619E0
2.519145214E1,-2.260572910E-1,1.157084465E0,1.395496368E0,1.826843308E0
2.519945655E1,1.548905373E-1,9.984273911E-1,1.031152129E0,1.443649212E0
2.520746120E1,4.443752766E-1,8.476600647E-1,7.775455713E-1,1.233115602E0
2.521546874E1,4.853909016E-1,6.956329346E-1,7.150480747E-1,1.109415727E0
2.522347495E1,2.744865417E-1,4.662609100E-1,7.377326488E-1,9.148724277E-1
2.523148003E1,3.314352036E-2,2.126235962E-1,7.829284668E-1,8.119632201E-1
2.523948671E1,-2.420613766E-1,5.930137634E-2,8.469038010E-1,8.828116511E-1
2.524749518E1,-5.074064732E-1,-7.513618469E-2,8.395524025E-1,9.838470469E-1
2.525550304E1,-8.058826923E-1,-9.039211273E-2,7.139613628E-1,1.080443648E0
2.526350874E1,-9.426275492E-1,-5.424213409E-2,6.582342386E-1,1.150982719E0
2.527151421E1,-1.061299562E0,-8.667087555E-2,5.963103771E-1,1.220432164E0
2.527951839E1,-1.089808702E0,-2.504310608E-1,5.062696934E-1,1.227480235E0
2.528751971E1,-1.054028511E0,-5.929679871E-1,3.122358322E-1,1.249030965E0
2.529552163E1,-1.003343463E0,-9.167757034E-1,3.338367939E-1,1.399508056E0
2.530352089E1,-7.855950594E-1,-1.302896500E0,3.961882591E-1,1.572152672E0
2.531151819E1,-5.366332531E-1,-1.503963470E0,5.937163830E-1,1.703637436E0
2.531951846E1,-2.881109715E-1,-1.601924896E0,1.025581717E0,1.923795510E0
2.532751725E1,-1.146697998E-1,-1.620934486E0,1.589122891E0,2.272859286E0
2.533551624E1,-2.291607857E-2,-1.685202599E0,2.334139824E0,2.879000115E0
2.534351679E1,-1.708204746E-1,-1.693481445E0,3.269196033E0,3.685743038E0
2.535151745E1,-4.738626480E-1,-1.701424599E0,3.942531109E0,4.320062849E0
2.535951776E1,-8.248168230E-1,-1.730752945E0,4.292734623E0,4.701425219E0
2.536751858E1,-1.097677708E0,-1.781276703E0,4.166742325E0,4.662572749E0
2.537551975E1,-1.258932710E0,-1.770136833E0,3.694426298E0,4.285683335E0
2.538352190E1,-1.254895091E0,-1.692479134E0,3.244858265E0,3.868895510E0
2.539152464E1,-1.167251110E0,-1.615254402E0,2.778956890E0,3.419667138E0
2.539952554E1,-9.981254339E-1,-1.573422432E0,2.543251991E0,3.152783409E0
2.540752878E1,-6.163175106E-1,-1.542448044E0,2.499793053E0,3.001326132E0
2.541553241E1,-2.842178345E-1,-1.580432892E0,2.589578152E0,3.047041665E0
2.542353616E1,2.148151398E-3,-1.655217171E0,2.763326168E0,3.221136447E0
2.543153839E1,1.431388855E-1,-1.733391762E0,2.970286608E0,3.442054368E0
2.543954179E1,1.538133621E-1,-1.806168556E0,3.237771988E0,3.710669865E0
2.544754261E1,6.407475471E-2,-1.826384544E0,3.492631912E0,3.941860443E0
2.545554300E1,-2.056531906E-1,-2.195967674E0,3.836043596E0,4.424906523E0
2.546354167E1,-6.360290051E-1,-3.031394005E0,4.063241005E0,5.109188778E0
2.547153702E1,-1.031485319E0,-4.200838089E0,4.055366039E0,5.929333548E0
2.547953718E1,-1.254907370E0,-5.408833504E0,3.880724430E0,6.774237557E0
2.548753557E1,-1.575430870E0,-6.141583443E0,3.819246292E0,7.401869483E0
2.549553284E1,-2.396548748E0,-6.878104210E0,4.199269772E0,8.407474653E0
2.550352905E1,-3.437719107E0,-7.478821754E0,5.063201904E0,9.663679476E0
2.551152718E1,-4.710341454E0,-8.051604271E0,6.769232750E0,1.152554380E1
2.551952995E1,-5.528822899E0,-8.154450417E0,8.181558609E0,1.280628149E1
2.552753233E1,-5.536216736E0,-7.436107635E0,8.422714233E0,1.252547435E1
2.553553292E1,-4.604870796E0,-6.277716637E0,7.194812775E0,1.060093826E1
2.554353198E1,-3.258712530E0,-4.976610184E0,5.498064041E0,8.100281753E0
2.555153132E1,-2.158908367E0,-3.877426147E0,4.087724209E0,6.033639704E0
2.555953280E1,-1.060357332E0,-2.713338852E0,2.407335281E0,3.779130661E0
2.556753483E1,-4.227452278E-1,-1.930603981E0,7.698650360E-1,2.120999159E0
2.557553718E1,5.985021591E-2,-1.423361778E0,-8.552829027E-1,1.661640648E0
2.558353901E1,2.260563374E-1,-1.436806679E0,-1.559940934E0,2.132822219E0
2.559153714E1,3.271188736E-1,-1.633141518E0,-2.037723303E0,2.631819567E0
2.559953655E1,1.194202900E-1,-2.095278740E0,-2.590602160E0,3.334017659E0
2.560753452E1,3.600454330E-2,-2.741574287E0,-3.091260910E0,4.131999506E0
2.561553167E1,2.877473831E-3,-3.667183876E0,-3.705764294E0,5.213533817E0
2.562353081E1,8.087730408E-2,-4.401775360E0,-4.433680534E0,6.248174977E0
2.563153034E1,4.892435074E-1,-4.959090233E0,-5.397468567E0,7.346060310E0
2.563952764E1,1.087980032E0,-5.300135612E0,-6.250472069E0,8.267015129E0
2.564752796E1,1.770972967E0,-5.543085098E0,-6.767239571E0,8.925114513E0
2.565552960E1,2.002935410E0,-5.866849899E0,-7.113726616E0,9.435930498E0
2.566353050E1,1.045720100E0,-6.657419205E0,-8.568896294E0,1.090141022E1
2.567152975E1,3.351287842E-1,-6.782258987E0,-9.629883766E0,1.178329367E1
2.567953206E1,-2.643496990E-1,-5.889510155E0,-1.030468464E1,1.187193060E1
2.568753518E1,8.395886421E-2,-4.044968605E0,-9.165262222E0,1.001852543E1
2.569553592E1,1.012154341E0,-1.339586258E0,-5.390851021E0,5.646257387E0
2.570353741E1,7.577418089E-1,1.833457947E-1,-3.378182411E0,3.466973425E0
2.571153659E1,4.654259682E-1,1.310293198E0,-2.281297684E0,2.671667778E0
2.571953675E1,6.541242599E-1,2.014053822E0,-1.071529627E0,2.373281923E0
2.572753815E1,1.449439526E0,2.587831497E0,-1.699836254E-1,2.970966380E0
2.573553772E1,2.463172436E0,2.923394680E0,5.868387222E-2,3.823205291E0
2.574353682E1,3.568807840E0,3.351916313E0,6.318116188E-2,4.896501223E0
2.575153608E1,4.459215164E0,3.682776451E0,-7.198721170E-1,5.828006360E0
2.575953569E1,4.691120625E0,3.503646851E0,-2.112205029E0,6.224432830E0
2.576753507E1,4.996659279E0,3.840256214E0,-3.734615088E0,7.325402487E0
2.577553643E1,4.850296974E0,3.948363781E0,-4.497031689E0,7.703132564E0
2.578353960E1,4.451612949E0,3.742824078E0,-4.481842995E0,7.342513640E0
2.579153995E1,4.084924221E0,3.788580418E0,-4.623622894E0,7.240016308E0
2.579953807E1,3.648018837E0,3.757733822E0,-5.016164780E0,7.251931743E0
2.580753710E1,3.155411243E0,3.610119343E0,-5.251124859E0,7.110829352E0
2.581553671E1,2.577970505E0,3.418032646E0,-5.726660728E0,7.150071482E0
2.582353550E1,2.228668928E0,3.227085114E0,-6.179176331E0,7.318692755E0
2.583153261E1,2.048749208E0,3.051822662E0,-6.260022640E0,7.259399310E0
2.583952764E1,2.013381481E0,2.949279785E0,-5.985622883E0,6.969909435E0
2.584752667E1,1.877440095E0,2.864919186E0,-5.830358505E0,6.762072430E0
2.585552350E1,1.801526546E0,2.880897999E0,-5.696754456E0,6.633105042E0
2.586352104E1,1.636571407E0,2.872390270E0,-5.518838882E0,6.433239809E0
2.587151764E1,1.518043637E0,2.977948189E0,-5.110864639E0,6.106846098E0
2.587951659E1,1.414018631E0,3.100996971E0,-4.532542706E0,5.670941217E0
2.588751436E1,1.284679413E0,3.113455772E0,-3.599497795E0,4.929542820E0
2.589551171E1,1.252113819E0,3.077105522E0,-2.681842804E0,4.269502106E0
2.590350901E1,1.203320146E0,3.058758736E0,-1.660590887E0,3.682600504E0
2.591150561E1,1.194318295E0,3.028504372E0,-8.399767876E-1,3.362111825E0
2.591950229E1,1.225830317E0,2.910047054E0,-6.101965904E-2,3.158283905E0
2.592750202E1,1.186938405E0,2.693067074E0,5.598168373E-1,2.995801718E0
2.593550065E1,9.802350402E-1,2.204082489E0,1.230990887E0,2.708168923E0
2.594350143E1,7.594774961E-1,1.634002209E0,1.649308920E0,2.442742147E0
2.595149971E1,5.213627815E-1,9.679670334E-1,1.708683968E0,2.031841586E0
2.595949846E1,2.433691621E-1,5.370826721E-1,1.354011297E0,1.476832062E0
2.596749811E1,-3.420710564E-2,1.218938828E-1,6.356902122E-1,6.481745835E-1
2.597549503E1,-3.223971426E-1,-2.617826462E-1,-5.827045441E-2,4.193632283E-1
2.598349436E1,-7.587670088E-1,-7.909259796E-1,-5.684814453E-1,1.234691230E0
2.599149229E1,-1.215367436E0,-1.318629265E0,-6.398270130E-1,1.904016741E0
2.599949061E1,-1.792749405E0,-1.784996033E0,-2.216255665E-1,2.539543100E0
2.600749038E1,-2.182813406E0,-2.124163628E0,6.059570312E-1,3.105467663E0
2.601548983E1,-2.417324305E0,-2.135741234E0,1.504460573E0,3.559248380E0
2.602348585E1,-2.657136679E0,-1.881628990E0,2.317067146E0,3.996211099E0
2.603148425E1,-2.744773865E0,-1.461243629E0,2.458648920E0,3.964085144E0
2.603948456E1,-2.680530548E0,-8.884544373E-1,2.079599142E0,3.507039763E0
2.604747831E1,-2.583760262E0,-4.358968735E-1,1.687786579E0,3.116800717E0
2.605547561E1,-2.357995272E0,1.137161255E-2,1.320208311E0,2.702447224E0
2.606347155E1,-2.063178539E0,4.963121414E-1,1.056768894E0,2.370610032E0
2.607146819E1,-1.781178474E0,1.219809532E0,9.185862541E-1,2.346131445E0
2.607946546E1,-1.537315369E0,1.969703197E0,1.151524305E0,2.751195641E0
2.608746405E1,-1.179083824E0,2.741282463E0,9.187116623E-1,3.122322745E0
2.609546143E1,-2.808072567E-1,2.653200150E0,3.218548298E-1,2.687361956E0
2.610346296E1,1.902291417E0,1.538463593E0,-8.996037245E-1,2.606697091E0
2.611146499E1,4.110287666E0,-6.470775604E-2,-2.118030310E0,4.624359868E0
2.611946182E1,6.444391251E0,-2.561671257E0,-3.227632284E0,7.649179589E0
2.612746214E1,8.601678848E0,-5.207406044E0,-4.673351288E0,1.108810935E1
2.613546143E1,1.081575012E1,-8.233394623E0,-6.130820274E0,1.491161275E1
2.614346108E1,1.267104244E1,-1.086498737E1,-2.508156776E0,1.687880676E1
2.615146081E1,1.168264675E1,-1.249879932E1,4.676161766E0,1.773614131E1
2.615946190E1,7.351604939E0,-1.078237915E1,8.195436478E0,1.541009326E1
